Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
6230,1.53,Very Good,H,IF,63.1,57.0,7.34,7.25,4.6,13369
16264,0.5,Ideal,G,VS2,62.2,54.1,5.07,5.12,3.17,1601
2005,0.54,Premium,F,VS2,62.0,59.0,5.22,5.16,3.22,1989
25389,0.41,Premium,G,VVS2,61.6,58.0,4.8,4.74,2.94,1076
1770,0.38,Ideal,D,VVS2,61.3,56.0,4.63,4.73,2.87,1200
25959,1.21,Good,E,SI1,63.6,58.0,6.65,6.77,4.27,6861
16830,0.92,Very Good,F,SI2,59.9,60.0,6.26,6.29,3.76,3625
4256,1.34,Ideal,F,VS2,62.5,56.0,7.09,7.05,4.42,7504
6591,1.0,Premium,E,SI1,60.5,59.0,6.45,6.4,3.89,5396
12949,1.68,Premium,G,VS1,58.2,57.0,7.89,7.85,4.58,13445
25333,1.7,Good,G,SI1,58.2,64.0,7.89,7.85,4.58,11180
22634,1.11,Ideal,E,SI2,61.4,58.0,6.63,6.66,4.08,5938
17513,1.5,Good,I,VS2,61.9,60.0,7.25,7.28,4.5,8316
1774,0.51,Premium,D,SI1,62.2,58.0,5.13,5.06,3.17,1619
3459,0.27,Good,E,VS1,57.5,63.0,4.24,4.28,2.45,377
21402,0.51,Ideal,G,VVS2,61.3,57.0,5.12,5.15,3.15,1875
14853,0.31,Ideal,D,VVS2,62.4,56.0,4.34,4.38,2.72,766
13105,1.51,Ideal,G,VS2,62.3,54.0,7.35,7.33,4.57,13828
22759,0.44,Ideal,F,VVS2,60.9,55.0,4.92,4.96,3.01,1196
2611,1.24,Ideal,J,SI2,60.1,57.0,7.02,6.98,4.21,4783
2506,0.8,Ideal,G,VS2,60.1,57.0,6.05,6.02,3.63,2550
24182,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4398
14169,0.55,Ideal,D,VS2,61.5,56.0,5.28,5.25,3.24,2030
15029,1.33,Very Good,G,SI2,62.0,59.0,7.1,7.04,4.38,6603
22844,0.41,Ideal,J,IF,62.1,54.0,4.78,4.81,2.98,777
5841,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
23640,1.0,Very Good,I,VS2,64.0,54.0,6.28,6.34,4.04,4739
6954,0.4,Ideal,H,VVS2,62.4,57.0,4.73,4.69,2.94,1125
10781,1.01,Premium,E,SI2,59.5,60.0,6.59,6.53,3.9,3801
18829,1.01,Ideal,E,VS2,60.5,60.0,6.46,6.47,3.91,6806
20241,0.44,Good,F,SI1,63.8,54.0,4.85,4.8,3.08,970
13321,0.72,Fair,H,SI2,66.0,60.0,5.58,5.51,3.66,1799
22939,0.32,Ideal,H,IF,62.1,54.0,4.41,4.45,2.75,814
19832,0.35,Very Good,G,IF,62.1,56.0,4.54,4.57,2.82,833
25870,0.44,Very Good,I,VS2,62.5,57.0,4.85,4.88,3.04,795
3285,0.39,Very Good,G,SI2,62.7,54.0,4.64,4.71,2.93,581
22026,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,3816
6320,0.81,Ideal,F,SI2,62.1,57.0,5.91,5.95,3.68,2843
23027,1.02,Very Good,H,SI2,63.5,60.0,6.33,6.24,3.99,3998
3132,1.45,Ideal,J,VS2,61.9,59.0,7.16,7.21,4.45,7477
25990,1.01,Premium,H,SI2,59.9,59.0,6.51,6.48,3.89,4242
13245,0.25,Premium,F,VVS1,60.7,59.0,4.1,4.07,2.48,740
9030,0.3,Ideal,J,VS2,61.6,56.0,4.31,4.33,2.66,384
7107,0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.79,2.95,1000
17851,0.31,Ideal,F,VS2,62.0,56.0,4.39,4.35,2.71,802
4198,0.75,Very Good,F,SI2,59.8,56.0,5.85,5.92,3.52,2840
22171,2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,10412
21623,1.08,Ideal,G,VS2,61.8,55.0,6.57,6.63,4.08,6931
13611,0.34,Premium,I,SI1,61.3,61.0,4.49,4.45,2.74,574
9632,1.01,Premium,G,SI2,60.1,58.0,6.54,6.39,3.89,3173
5220,0.57,Premium,G,VS2,61.1,59.0,5.39,5.32,3.27,1571
7162,1.01,Very Good,F,SI2,59.1,57.0,6.57,6.62,3.9,4304
17056,1.5,Premium,F,SI1,62.1,60.0,7.32,7.27,4.53,8770
18781,2.01,Premium,I,SI1,61.5,60.0,8.12,8.01,4.96,16499
25364,0.42,Ideal,D,VS1,61.8,57.0,4.82,4.79,2.97,1388
7538,2.02,Very Good,J,SI2,63.5,57.0,7.94,8.02,5.07,11475
5625,1.13,Ideal,G,VVS2,61.6,57.0,6.66,6.75,4.13,10396
21021,1.01,Good,H,SI1,60.3,64.0,6.49,6.52,3.92,4242
26769,1.06,Ideal,F,VS1,61.9,57.0,6.53,6.55,4.05,7345
17294,1.39,Premium,F,SI1,62.1,58.0,7.1,7.16,4.43,8476
8966,2.1,Very Good,H,SI1,62.9,57.0,8.12,8.19,5.13,18480
10121,1.21,Very Good,D,SI2,60.9,58.0,6.83,6.89,4.18,5922
11413,0.51,Ideal,D,VS2,,57.0,5.18,5.21,3.16,1769
24359,0.51,Good,H,SI1,63.7,56.0,5.1,5.07,3.24,1227
12382,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
17336,2.01,Premium,H,SI2,62.3,58.0,8.11,8.06,5.04,15917
23180,0.3,Ideal,I,VS2,61.4,58.0,4.29,4.31,2.64,438
5199,0.56,Ideal,E,SI1,62.7,57.0,5.23,5.27,3.29,1580
19109,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,367
21818,0.3,Ideal,J,VVS2,62.1,56.0,4.31,4.32,2.68,439
4355,0.41,Ideal,D,SI1,61.7,54.0,4.79,4.78,2.95,1015
16942,1.59,Ideal,H,SI1,61.4,55.0,7.56,7.51,4.63,10284
9868,0.34,Ideal,I,IF,62.1,54.0,4.49,4.53,2.8,695
4396,0.96,Ideal,J,VS2,61.5,57.0,6.32,6.36,3.9,3326
7561,0.38,Ideal,G,VVS2,61.3,56.4,4.67,4.71,2.88,929
7307,0.57,Very Good,E,VS2,62.9,57.0,5.26,5.29,3.32,1851
13086,0.28,Very Good,F,VVS2,60.2,58.0,4.26,4.28,2.57,628
21194,0.45,Premium,I,SI1,60.3,59.0,4.99,4.93,2.99,941
23123,2.28,Premium,H,SI1,59.3,58.0,8.6,8.56,5.09,13919
150,0.9,Very Good,F,SI1,62.5,62.0,6.08,6.11,3.81,3950
4869,2.02,Very Good,I,VS2,63.2,53.0,8.09,8.18,5.14,16179
9942,0.79,Good,G,SI1,63.6,57.0,5.86,5.84,3.72,2726
565,0.8,Ideal,H,SI2,62.4,57.0,5.91,5.83,3.66,2122
21969,1.07,Premium,I,SI2,59.7,59.0,6.68,6.63,3.97,4206
20824,0.36,Ideal,G,IF,61.6,55.0,4.57,4.59,2.82,1074
24498,0.7,Good,D,VVS1,59.2,59.0,5.76,5.79,3.42,4198
2365,0.7,Ideal,H,VVS2,62.2,55.0,5.71,5.76,3.57,3235
24836,0.3,Ideal,G,VVS1,62.3,54.0,4.31,4.33,2.69,789
2396,0.36,Ideal,F,IF,61.4,55.9,4.58,4.62,2.82,1138
13093,0.31,Premium,D,SI2,62.1,59.0,4.35,4.31,2.69,593
19471,0.73,Premium,F,SI2,60.5,57.0,5.84,5.8,3.52,2351
21856,0.35,Ideal,G,IF,60.7,57.0,4.59,4.61,2.79,959
3902,0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,872
12255,1.01,Premium,G,SI2,61.9,59.0,6.46,6.39,3.98,4327
9877,1.51,Premium,E,SI2,62.7,58.0,7.27,7.24,4.55,6342
18595,0.41,Very Good,D,SI1,60.3,63.0,4.78,4.8,2.89,717
26519,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3312
3236,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72,507
5408,1.35,Ideal,G,I1,62.5,57.0,7.04,7.01,4.39,4643
18276,0.31,Good,E,VVS1,60.9,61.0,4.32,4.35,2.64,725
16745,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,1838
5939,0.96,Good,J,VS2,63.9,58.0,6.27,6.21,3.99,3312
8222,0.8,Very Good,E,VS1,60.7,60.0,6.0,6.09,3.67,4118
802,1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,5813
10148,2.03,Premium,E,SI2,61.5,59.0,8.16,8.24,5.04,18310
10032,1.21,Ideal,I,VS2,62.3,58.0,6.79,6.75,4.22,5387
18074,0.81,Good,D,SI2,63.8,55.0,5.91,5.89,3.77,2604
18823,0.46,Very Good,F,SI2,61.6,55.0,4.98,5.02,3.08,859
6870,1.14,Good,E,SI1,60.9,64.0,6.78,6.68,4.09,5899
21032,1.0,Premium,H,SI1,61.8,59.0,6.4,6.35,3.94,4150
15787,1.6,Ideal,F,VS2,62.0,55.0,7.49,7.54,4.66,18421
11654,0.43,Good,F,SI1,63.8,57.0,4.82,4.8,3.07,948
15050,0.53,Premium,G,VS1,60.1,58.0,5.32,5.27,3.18,1813
12678,1.53,Good,F,VS1,60.8,61.0,7.31,7.39,4.47,15619
3270,0.32,Ideal,H,VS2,62.1,56.0,4.37,4.42,2.73,505
1944,1.53,Premium,G,VVS2,62.5,60.0,7.31,7.34,4.58,15365
26622,1.56,Ideal,E,SI2,61.2,56.0,7.53,7.49,4.59,8518
31,1.19,Ideal,G,SI1,62.3,55.0,6.76,6.81,4.23,6335
2999,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77,858
16282,0.41,Ideal,D,VS2,61.6,55.0,4.74,4.77,2.93,1007
3458,0.68,Very Good,E,SI1,58.2,60.0,5.75,5.79,3.36,1918
11171,0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
11516,2.38,Premium,J,SI1,62.4,58.0,8.54,8.46,5.31,12364
6869,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69,897
25561,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,641
7598,0.41,Premium,I,VVS2,62.1,58.0,4.76,4.78,2.96,827
6291,0.33,Premium,E,SI1,62.7,56.0,4.45,4.39,2.77,743
14565,1.07,Premium,F,SI2,61.8,59.0,6.53,6.57,4.05,4560
15914,0.3,Ideal,D,SI1,61.6,56.0,4.3,4.34,2.66,552
6070,1.5,Very Good,H,SI2,62.1,59.0,7.24,7.28,4.51,7365
11725,2.03,Very Good,G,SI1,61.7,54.0,8.07,8.19,5.02,18507
14214,0.76,Ideal,I,SI1,62.3,57.0,5.81,5.87,3.64,2474
23493,0.37,Ideal,G,VS2,60.8,57.0,4.66,4.61,2.82,833
10533,1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
2092,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,3544
10192,1.51,Good,H,VS2,64.2,58.5,7.16,7.22,4.62,10763
23558,0.36,Premium,D,SI1,61.5,59.0,4.55,4.52,2.79,851
23907,1.5,Good,H,VS2,63.6,58.0,7.27,7.22,4.61,10478
11326,0.72,Ideal,D,SI1,60.8,57.0,5.75,5.76,3.5,2757
20311,0.31,Ideal,G,VVS1,62.5,54.0,4.36,4.38,2.73,789
361,1.02,Very Good,F,SI2,58.7,63.0,6.49,6.46,3.8,3875
26950,1.03,Ideal,G,VVS1,62.0,56.0,6.54,6.5,4.04,8398
21700,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,525
18131,0.24,Very Good,I,VS1,61.8,56.0,3.98,4.01,2.46,397
18501,1.21,Premium,I,SI1,61.0,56.0,6.91,6.87,4.2,4404
16801,0.31,Ideal,D,VS2,61.8,56.0,4.32,4.36,2.68,734
4742,0.3,Premium,D,VS2,62.3,58.0,4.29,4.32,2.68,710
23254,0.31,Ideal,G,IF,62.6,53.0,4.36,4.39,2.74,891
7184,0.91,Premium,E,I1,59.6,59.0,6.29,6.32,3.76,2464
10912,0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
5276,1.24,Premium,J,VS2,61.8,57.6,6.84,6.88,4.24,5265
13740,0.5,Premium,G,VS1,60.7,60.0,5.09,5.12,3.1,1624
8934,1.52,Very Good,I,VS2,61.7,55.0,7.39,7.32,4.54,10130
5785,0.54,Very Good,F,SI1,61.2,55.0,5.23,5.29,3.22,1346
25142,2.05,Ideal,G,SI1,61.9,57.0,8.1,8.16,5.03,18787
16954,1.23,Ideal,F,VS1,61.3,57.0,6.93,6.86,4.23,8679
2673,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,619
9145,0.93,Ideal,E,SI2,60.5,54.0,6.4,6.38,3.87,4858
9186,0.37,Premium,F,VS2,60.6,58.0,4.67,4.63,2.82,957
4419,0.3,Ideal,E,VVS1,60.0,60.0,4.37,4.39,2.63,826
15251,0.43,Very Good,G,VS2,59.1,60.0,4.88,4.93,2.9,867
2146,0.75,Ideal,E,VS2,61.6,57.0,5.84,5.81,3.59,2940
582,1.14,Ideal,G,VVS2,61.0,56.0,6.74,6.76,4.12,9013
14362,0.61,Very Good,G,VVS2,62.4,55.0,5.44,5.47,3.4,2403
7958,0.39,Very Good,E,VS2,62.7,59.0,4.64,4.68,2.92,794
1167,0.32,Ideal,E,VS1,61.7,57.0,4.42,4.39,2.72,972
2949,0.52,Ideal,F,IF,61.7,57.0,5.13,5.17,3.18,2733
9738,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,590
4030,0.56,Ideal,F,SI2,61.9,55.0,5.27,5.31,3.28,1212
12691,0.37,Premium,G,VS2,60.7,57.0,4.69,4.64,2.83,833
21343,1.51,Ideal,H,VS1,62.5,54.0,7.28,7.34,4.57,12071
22478,1.2,Ideal,F,VS2,62.3,55.0,6.83,6.79,4.24,8486
26897,0.32,Premium,G,VS1,62.1,58.0,4.39,4.37,2.72,828
25614,0.31,Premium,G,VS1,62.0,59.0,4.3,4.28,2.66,802
4919,0.36,Ideal,E,VVS2,61.0,55.0,4.6,4.62,2.81,1131
17613,0.52,Ideal,G,VVS2,59.8,57.0,5.24,5.26,3.14,1911
13369,1.02,Premium,D,SI1,60.6,59.0,6.53,6.47,3.94,5998
23464,1.03,Premium,H,SI1,61.8,58.0,6.47,6.41,3.98,3945
18746,2.03,Premium,H,SI2,58.1,59.0,8.36,8.31,4.86,10879
9584,0.32,Ideal,I,VVS1,62.2,53.0,4.42,4.45,2.76,575
4291,0.56,Ideal,D,VS2,62.2,56.0,5.28,5.26,3.28,1929
18462,0.58,Very Good,E,SI1,63.1,56.0,5.36,5.32,3.37,1641
20890,0.5,Premium,G,VVS1,61.3,57.0,5.15,5.07,3.13,1987
24106,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978
11756,0.7,Ideal,D,SI2,62.0,57.0,5.68,5.65,3.51,2415
5764,0.9,Ideal,H,SI1,62.1,56.0,6.14,6.19,3.83,4492
22934,0.7,Very Good,D,SI1,59.4,63.0,5.78,5.76,3.43,2628
3055,0.32,Ideal,F,VS1,61.9,57.0,4.38,4.41,2.72,716
26083,0.34,Ideal,G,VS2,61.6,56.0,4.48,4.51,2.77,573
13502,1.07,Premium,H,SI1,61.5,57.0,6.63,6.55,4.05,5123
5656,0.42,Premium,E,SI1,62.3,58.0,4.81,4.76,2.98,992
20144,2.01,Ideal,F,SI2,60.0,56.0,8.17,8.22,4.92,17220
25486,0.72,Ideal,F,VS2,61.8,59.0,5.71,5.74,3.54,2931
17922,0.51,Ideal,F,VVS2,61.8,56.0,5.13,5.16,3.18,2098
6410,1.0,Premium,G,VS2,60.1,57.0,6.42,6.35,3.84,6272
4322,1.51,Ideal,F,VVS2,62.6,57.0,7.36,7.25,4.57,16754
11691,0.26,Very Good,E,VVS2,60.8,61.0,4.12,4.13,2.51,564
3530,1.51,Premium,F,VS2,62.0,60.0,7.23,7.35,4.52,14165
4808,1.56,Very Good,I,VS2,59.7,60.0,7.53,7.58,4.51,9231
16240,0.31,Ideal,D,SI1,61.4,55.0,4.38,4.35,2.68,732
10374,0.31,Ideal,E,VVS2,61.1,56.0,4.38,4.39,2.68,864
2857,1.73,Very Good,G,VS2,62.9,58.0,7.58,7.65,4.79,16807
20673,1.0,Good,H,VS2,63.9,57.0,6.32,6.26,4.02,3819
18081,0.34,Premium,G,VS1,60.4,61.0,4.53,4.48,2.72,880
10585,0.55,Good,E,VS2,59.8,61.0,5.29,5.32,3.17,1695
11844,1.12,Premium,H,SI2,62.1,56.0,6.7,6.65,4.14,4014
14429,0.43,Very Good,G,SI1,58.9,60.0,4.94,4.97,2.92,774
11540,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,2371
860,2.03,Ideal,G,SI1,60.0,55.8,8.17,8.3,4.95,18757
50,0.52,Ideal,D,VS2,61.8,55.0,5.16,5.19,3.2,1822
26518,0.4,Premium,H,VVS2,60.6,60.0,4.75,4.79,2.89,877
6146,0.3,Ideal,G,VVS1,62.2,56.0,4.27,4.31,2.67,753
23785,1.08,Very Good,G,VS2,63.2,60.0,6.53,6.44,4.1,6096
10835,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,12979
4475,0.7,Good,H,VS1,59.4,62.0,5.71,5.74,3.4,2421
26932,1.07,Ideal,G,VS2,61.9,55.0,6.55,6.57,4.06,7275
17229,1.14,Very Good,F,SI1,61.3,62.0,6.71,6.77,4.13,6194
10692,0.4,Good,H,SI2,63.7,59.0,4.69,4.64,2.97,720
10768,1.12,Ideal,G,VS1,62.3,57.0,6.59,6.64,4.12,6918
8003,1.07,Good,G,SI1,63.1,59.0,6.45,6.49,4.08,4861
24986,0.9,Fair,F,VS2,,67.0,6.29,6.24,3.73,4536
1331,2.2,Premium,J,SI2,60.9,60.0,8.42,8.34,5.1,13065
17188,1.31,Ideal,I,VS1,64.3,59.0,6.87,6.84,4.41,6573
15858,1.21,Ideal,G,VS2,61.9,55.0,6.9,6.84,4.25,7996
12916,0.42,Ideal,E,VS2,62.4,55.0,4.79,4.83,3.0,958
17745,0.31,Ideal,E,VS2,61.3,56.0,4.37,4.34,2.67,872
23227,0.5,Premium,H,VVS1,62.5,58.0,5.1,5.05,3.17,1838
16215,0.33,Ideal,I,VVS2,62.4,56.0,4.41,4.43,2.76,579
19219,0.91,Very Good,J,I1,63.1,57.0,6.12,6.06,3.84,2048
22806,1.33,Ideal,H,VS1,59.3,57.0,7.18,7.22,4.27,8558
16352,1.82,Ideal,F,SI1,61.8,58.0,7.8,7.84,4.83,15802
12531,0.9,Premium,G,VS2,59.0,58.0,6.29,6.25,3.7,3841
12735,0.37,Ideal,F,SI1,62.4,54.0,4.6,4.63,2.88,616
23813,0.44,Premium,G,SI1,61.0,60.0,4.93,4.88,2.99,990
13222,0.3,Ideal,H,VVS1,62.3,57.0,4.25,4.28,2.65,650
15140,1.13,Premium,H,VS2,62.0,57.0,6.68,6.62,4.12,5650
1865,0.4,Ideal,H,VVS2,62.3,57.0,4.73,4.71,2.94,1125
7068,0.91,Ideal,D,SI1,62.1,55.0,6.2,6.24,3.86,5535
4216,0.3,Ideal,F,VVS1,62.6,55.0,4.28,4.31,2.69,814
6092,0.34,Premium,G,IF,60.5,58.0,4.47,4.52,2.72,879
24118,0.51,Ideal,D,SI1,62.4,57.0,5.09,5.13,3.19,1569
16138,0.76,Ideal,I,VS2,61.8,58.0,5.84,5.87,3.62,2551
13281,0.3,Good,F,IF,64.3,53.0,4.22,4.27,2.73,780
10544,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1179
21251,0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
2081,1.02,Good,D,SI2,57.5,62.0,6.62,6.6,3.8,3909
10448,0.92,Premium,H,VVS2,62.5,58.0,6.25,6.16,3.88,4637
128,0.55,Premium,G,SI2,60.3,58.0,5.35,5.33,3.22,1186
14256,0.31,Premium,G,VVS1,59.9,62.0,4.37,4.35,2.61,1046
18526,0.35,Ideal,F,VVS1,61.5,55.0,4.51,4.56,2.79,945
18472,0.34,Premium,G,VS2,61.6,60.0,4.47,4.49,2.76,596
14248,1.5,Very Good,J,VS2,60.5,63.0,7.27,7.32,4.41,7177
12192,1.67,Very Good,G,VVS2,61.6,57.0,7.61,7.69,4.71,17028
1588,0.9,Very Good,G,VS1,61.7,60.0,6.11,6.2,3.8,4872
19621,0.75,Premium,F,SI2,59.8,60.0,5.96,5.92,3.55,1881
8908,0.36,Ideal,F,VS1,61.9,56.0,4.59,4.56,2.83,1013
19209,1.0,Good,G,SI1,61.6,62.0,6.37,6.45,3.95,4528
11685,0.7,Ideal,F,SI2,62.0,55.0,5.69,5.73,3.54,2259
7973,1.0,Good,E,VVS2,64.1,57.0,6.32,6.29,4.04,7692
21436,1.62,Very Good,H,SI1,62.8,59.0,7.4,7.45,4.66,10521
312,0.57,Ideal,F,VVS1,62.5,56.0,5.27,5.32,3.31,2682
6757,0.93,Fair,I,VS2,64.7,58.0,6.09,6.06,3.93,3258
17116,0.32,Very Good,F,VVS2,62.0,55.0,4.38,4.42,2.73,717
25871,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3377
2929,1.21,Very Good,H,VS1,62.0,58.0,6.76,6.91,4.24,7279
13590,0.58,Ideal,E,VS2,62.0,57.0,5.33,5.35,3.31,1752
10084,1.3,Premium,I,IF,61.8,58.0,7.0,6.95,4.31,7760
24816,2.19,Good,I,SI2,63.7,57.0,8.23,8.19,5.23,11522
20320,0.55,Good,E,SI1,63.3,54.0,5.21,5.24,3.31,1138
21165,0.32,Ideal,D,VS2,62.1,54.0,4.4,4.46,2.75,758
15054,0.5,Fair,D,VVS1,65.9,64.0,4.92,5.03,3.28,1792
3217,0.62,Ideal,D,SI1,62.2,55.0,5.45,5.51,3.41,1959
11037,1.01,Premium,D,SI1,60.7,58.0,6.42,6.49,3.92,5599
18101,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589
22270,1.09,Ideal,G,VVS2,61.2,57.0,6.62,6.66,4.06,8295
938,0.41,Ideal,G,IF,62.4,54.0,4.77,4.82,2.99,1259
11524,1.29,Ideal,E,VVS2,59.8,59.0,7.07,7.11,4.24,13530
24570,1.31,Very Good,I,VS2,61.2,58.0,7.01,7.05,4.3,6917
13753,0.32,Ideal,J,VS2,62.2,57.0,4.36,4.38,2.72,393
17519,0.33,Premium,E,VVS1,60.1,58.0,4.47,4.51,2.7,984
1308,0.57,Premium,E,SI2,61.0,60.0,5.32,5.36,3.26,1228
17701,0.25,Very Good,D,VVS2,,56.0,4.0,4.03,2.52,548
12156,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
17978,0.48,Ideal,F,SI2,61.0,57.0,5.05,5.08,3.09,918
4227,1.01,Ideal,H,SI2,59.1,59.0,6.58,6.61,3.9,5828
1529,0.35,Premium,G,IF,60.6,60.0,4.57,4.54,2.76,1116
21193,0.32,Ideal,E,VS1,61.9,56.0,4.41,4.38,2.72,972
24022,1.12,Premium,I,SI1,60.6,60.0,6.77,6.73,4.09,4390
26355,0.32,Very Good,F,VVS1,61.5,56.0,4.38,4.4,2.7,886
25430,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,791
21522,0.31,Premium,E,SI1,62.3,56.0,4.4,4.37,2.73,698
7238,1.1,Ideal,G,SI2,62.1,58.0,6.61,6.63,4.11,5361
16160,0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,1943
24149,0.3,Premium,H,VS1,62.1,59.0,4.28,4.25,2.65,630
1504,1.01,Very Good,E,SI2,63.4,58.0,6.43,6.34,4.05,3801
2163,0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,802
16742,0.61,Very Good,D,VS1,62.4,57.0,5.44,5.46,3.4,2096
11879,0.35,Ideal,J,IF,61.8,55.0,4.54,4.56,2.81,569
18965,1.11,Very Good,E,SI2,62.8,55.0,6.6,6.62,4.15,4914
5542,2.01,Very Good,I,SI2,61.4,63.0,8.19,7.96,4.96,10009
11228,0.72,Premium,E,SI2,61.6,59.0,5.83,5.68,3.55,2019
10575,1.0,Good,F,VS1,64.2,60.0,6.18,6.28,4.0,6389
20091,0.71,Premium,G,VS2,60.3,60.0,5.76,5.81,3.49,2671
24653,1.0,Very Good,E,VS1,59.4,56.0,6.53,6.56,3.89,7367
17717,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2207
13101,1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
2442,0.3,Premium,H,VS1,61.0,58.0,4.31,4.28,2.62,675
22258,0.62,Ideal,E,VS1,60.3,57.0,5.52,5.57,3.35,2492
23452,1.05,Very Good,E,SI2,62.3,56.0,6.47,6.54,4.05,4851
13997,0.57,Premium,G,VS2,59.7,59.0,5.37,5.41,3.22,1608
26908,1.63,Very Good,G,VS1,62.5,60.0,7.43,7.51,4.67,14404
18109,1.5,Fair,H,VS2,65.2,58.0,7.12,7.06,4.62,10206
15143,0.56,Premium,G,SI2,60.0,60.0,5.48,5.42,3.11,1208
21845,0.54,Ideal,G,VS1,62.3,55.0,5.2,5.24,3.25,1754
14822,0.9,Premium,F,SI2,62.6,62.0,6.06,6.01,3.78,3210
6337,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,7127
7934,0.8,Ideal,G,SI2,63.0,56.0,5.85,5.9,3.7,2657
13903,0.31,Ideal,E,VS2,61.4,54.0,4.38,4.41,2.7,680
6373,0.9,Premium,I,SI2,,59.0,6.11,6.07,3.79,2826
23956,2.02,Premium,G,SI2,63.0,59.0,8.05,7.95,5.03,15014
22396,0.7,Very Good,I,VS1,62.4,59.0,5.55,5.64,3.49,2274
17924,1.72,Premium,H,SI1,61.4,59.0,7.71,7.64,4.71,12998
248,0.71,Ideal,I,SI1,62.2,55.0,5.7,5.75,3.56,2376
25760,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,863
5811,0.23,Ideal,E,VS2,61.7,55.0,3.98,4.0,2.46,548
9128,1.08,Ideal,D,SI1,60.3,57.0,6.68,6.71,4.04,6539
6477,1.0,Premium,F,SI1,63.0,60.0,6.34,6.24,3.97,4234
1116,0.41,Premium,H,SI1,62.6,59.0,4.77,4.72,2.97,876
23901,1.0,Ideal,E,VS2,62.8,57.0,6.37,6.34,3.99,6720
9296,1.05,Premium,H,SI1,62.2,58.0,6.5,6.46,4.03,4682
9943,2.09,Premium,J,SI2,60.0,60.0,8.32,8.37,5.01,13092
2414,1.0,Very Good,E,VS2,62.8,63.0,6.28,6.33,3.96,5720
10463,1.16,Good,F,SI2,60.8,65.0,6.78,6.75,4.11,4131
22649,1.1,Ideal,G,VS2,61.9,57.0,6.63,6.57,4.09,7540
20239,1.01,Premium,F,SI2,61.0,60.0,6.48,6.44,3.94,4197
18812,0.41,Very Good,F,VVS1,63.3,55.0,4.7,4.74,2.99,1143
23526,1.0,Good,E,VS2,63.8,58.0,6.31,6.19,3.99,6272
6448,0.73,Very Good,D,SI1,63.1,57.0,5.74,5.7,3.61,2808
24378,0.7,Ideal,D,VS2,62.3,55.0,5.67,5.7,3.54,3092
2337,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,504
8380,2.03,Premium,H,SI2,61.6,58.0,8.17,8.09,5.01,16075
8798,0.37,Good,I,VS2,64.0,56.0,4.58,4.45,2.89,473
26106,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57,2938
6764,0.42,Ideal,H,VVS1,62.4,55.0,4.79,4.8,2.99,1068
26849,1.22,Very Good,H,VS1,,59.0,6.91,6.85,4.29,7673
23561,0.4,Ideal,E,VS1,62.2,55.0,4.76,4.72,2.95,1125
